field_revision_field_grievance_resproc_cd	8	field_grievance_resproc_cd_value	datetime	datetime	YES	NULL	MUL	
field_revision_field_grievance_resproc_ea	1	entity_type	varchar	varchar(128)	NO	''	PRI	utf8mb3
field_revision_field_grievance_resproc_ea	2	bundle	varchar	varchar(128)	NO	''	MUL	utf8mb3
field_revision_field_grievance_resproc_ea	3	deleted	tinyint	tinyint(4)	NO	0	PRI	
field_revision_field_grievance_resproc_ea	4	entity_id	int	int(10) unsigned	NO	~NULL~	PRI	
field_revision_field_grievance_resproc_ea	5	revision_id	int	int(10) unsigned	NO	~NULL~	PRI	
field_revision_field_grievance_resproc_ea	6	language	varchar	varchar(32)	NO	''	PRI	utf8mb3
field_revision_field_grievance_resproc_ea	7	delta	int	int(10) unsigned	NO	~NULL~	PRI	
field_revision_field_grievance_resproc_ea	8	field_grievance_resproc_ea_value	varchar	varchar(255)	YES	NULL		utf8mb3
field_revision_field_grievance_resproc_ea	9	field_grievance_resproc_ea_format	varchar	varchar(255)	YES	NULL	MUL	utf8mb3
field_revision_field_grievance_resproc_er	1	entity_type	varchar	varchar(128)	NO	''	PRI	utf8mb3
field_revision_field_grievance_resproc_er	2	bundle	varchar	varchar(128)	NO	''	MUL	utf8mb3
field_revision_field_grievance_resproc_er	3	deleted	tinyint	tinyint(4)	NO	0	PRI	
field_revision_field_grievance_resproc_er	4	entity_id	int	int(10) unsigned	NO	~NULL~	PRI	
field_revision_field_grievance_resproc_er	5	revision_id	int	int(10) unsigned	NO	~NULL~	PRI	
field_revision_field_grievance_resproc_er	6	language	varchar	varchar(32)	NO	''	PRI	utf8mb3
field_revision_field_grievance_resproc_er	7	delta	int	int(10) unsigned	NO	~NULL~	PRI	
field_revision_field_grievance_resproc_er	8	field_grievance_resproc_er_value	varchar	varchar(255)	YES	NULL		utf8mb3
field_revision_field_grievance_resproc_er	9	field_grievance_resproc_er_format	varchar	varchar(255)	YES	NULL	MUL	utf8mb3
field_revision_field_grievance_resproc_hd	1	entity_type	varchar	varchar(128)	NO	''	PRI	utf8mb3
field_revision_field_grievance_resproc_hd	2	bundle	varchar	varchar(128)	NO	''	MUL	utf8mb3
field_revision_field_grievance_resproc_hd	3	deleted	tinyint	tinyint(4)	NO	0	PRI	
field_revision_field_grievance_resproc_hd	4	entity_id	int	int(10) unsigned	NO	~NULL~	PRI	
field_revision_field_grievance_resproc_hd	5	revision_id	int	int(10) unsigned	NO	~NULL~	PRI	
field_revision_field_grievance_resproc_hd	6	language	varchar	varchar(32)	NO	''	PRI	utf8mb3
field_revision_field_grievance_resproc_hd	7	delta	int	int(10) unsigned	NO	~NULL~	PRI	
field_revision_field_grievance_resproc_hd	8	field_grievance_resproc_hd_value	datetime	datetime	YES	NULL	MUL	
field_revision_field_grievance_resproc_lh	1	entity_type	varchar	varchar(128)	NO	''	PRI	utf8mb3
field_revision_field_grievance_resproc_lh	2	bundle	varchar	varchar(128)	NO	''	MUL	utf8mb3
field_revision_field_grievance_resproc_lh	3	deleted	tinyint	tinyint(4)	NO	0	PRI	
field_revision_field_grievance_resproc_lh	4	entity_id	int	int(10) unsigned	NO	~NULL~	PRI	
field_revision_field_grievance_resproc_lh	5	revision_id	int	int(10) unsigned	NO	~NULL~	PRI	
field_revision_field_grievance_resproc_lh	6	language	varchar	varchar(32)	NO	''	PRI	utf8mb3
field_revision_field_grievance_resproc_lh	7	delta	int	int(10) unsigned	NO	~NULL~	PRI	
field_revision_field_grievance_resproc_lh	8	field_grievance_resproc_lh_value	int	int(11)	YES	NULL		
field_revision_field_grievance_resproc_ur	1	entity_type	varchar	varchar(128)	NO	''	PRI	utf8mb3
field_revision_field_grievance_resproc_ur	2	bundle	varchar	varchar(128)	NO	''	MUL	utf8mb3
field_revision_field_grievance_resproc_ur	3	deleted	tinyint	tinyint(4)	NO	0	PRI	
field_revision_field_grievance_resproc_ur	4	entity_id	int	int(10) unsigned	NO	~NULL~	PRI	
field_revision_field_grievance_resproc_ur	5	revision_id	int	int(10) unsigned	NO	~NULL~	PRI	
field_revision_field_grievance_resproc_ur	6	language	varchar	varchar(32)	NO	''	PRI	utf8mb3
field_revision_field_grievance_resproc_ur	7	delta	int	int(10) unsigned	NO	~NULL~	PRI	
field_revision_field_grievance_resproc_ur	8	field_grievance_resproc_ur_value	varchar	varchar(255)	YES	NULL		utf8mb3
field_revision_field_grievance_resproc_ur	9	field_grievance_resproc_ur_format	varchar	varchar(255)	YES	NULL	MUL	utf8mb3
field_revision_field_grievance_roles	1	entity_type	varchar	varchar(128)	NO	''	PRI	utf8mb3
field_revision_field_grievance_roles	2	bundle	varchar	varchar(128)	NO	''	MUL	utf8mb3
field_revision_field_grievance_roles	3	deleted	tinyint	tinyint(4)	NO	0	PRI	
field_revision_field_grievance_roles	4	entity_id	int	int(10) unsigned	NO	~NULL~	PRI	
field_revision_field_grievance_roles	5	revision_id	int	int(10) unsigned	NO	~NULL~	PRI	
field_revision_field_grievance_roles	6	language	varchar	varchar(32)	NO	''	PRI	utf8mb3
field_revision_field_grievance_roles	7	delta	int	int(10) unsigned	NO	~NULL~	PRI	
field_revision_field_grievance_roles	8	field_grievance_roles_value	int	int(11)	NO	~NULL~		
field_revision_field_grievance_section_number	1	entity_type	varchar	varchar(128)	NO	''	PRI	utf8mb3
field_revision_field_grievance_section_number	2	bundle	varchar	varchar(128)	NO	''	MUL	utf8mb3
field_revision_field_grievance_section_number	3	deleted	tinyint	tinyint(4)	NO	0	PRI	
field_revision_field_grievance_section_number	4	entity_id	int	int(10) unsigned	NO	~NULL~	PRI	
field_revision_field_grievance_section_number	5	revision_id	int	int(10) unsigned	NO	~NULL~	PRI	
field_revision_field_grievance_section_number	6	language	varchar	varchar(32)	NO	''	PRI	utf8mb3
field_revision_field_grievance_section_number	7	delta	int	int(10) unsigned	NO	~NULL~	PRI	
field_revision_field_grievance_section_number	8	field_grievance_section_number_value	varchar	varchar(255)	YES	NULL		utf8mb3
field_revision_field_grievance_section_number	9	field_grievance_section_number_format	varchar	varchar(255)	YES	NULL	MUL	utf8mb3
field_revision_field_grievance_settlement_tags	1	entity_type	varchar	varchar(128)	NO	''	PRI	utf8mb3
field_revision_field_grievance_settlement_tags	2	bundle	varchar	varchar(128)	NO	''	MUL	utf8mb3
field_revision_field_grievance_settlement_tags	3	deleted	tinyint	tinyint(4)	NO	0	PRI	
field_revision_field_grievance_settlement_tags	4	entity_id	int	int(10) unsigned	NO	~NULL~	PRI	
field_revision_field_grievance_settlement_tags	5	revision_id	int	int(10) unsigned	NO	~NULL~	PRI	
field_revision_field_grievance_settlement_tags	6	language	varchar	varchar(32)	NO	''	PRI	utf8mb3
field_revision_field_grievance_settlement_tags	7	delta	int	int(10) unsigned	NO	~NULL~	PRI	
field_revision_field_grievance_settlement_tags	8	field_grievance_settlement_tags_tid	int	int(10) unsigned	YES	NULL	MUL	
field_revision_field_grievance_shift	1	entity_type	varchar	varchar(128)	NO	''	PRI	utf8mb3
field_revision_field_grievance_shift	2	bundle	varchar	varchar(128)	NO	''	MUL	utf8mb3
field_revision_field_grievance_shift	3	deleted	tinyint	tinyint(4)	NO	0	PRI	
field_revision_field_grievance_shift	4	entity_id	int	int(10) unsigned	NO	~NULL~	PRI	
field_revision_field_grievance_shift	5	revision_id	int	int(10) unsigned	NO	~NULL~	PRI	
field_revision_field_grievance_shift	6	language	varchar	varchar(32)	NO	''	PRI	utf8mb3
field_revision_field_grievance_shift	7	delta	int	int(10) unsigned	NO	~NULL~	PRI	
field_revision_field_grievance_shift	8	field_grievance_shift_tid	int	int(10) unsigned	YES	NULL	MUL	
field_revision_field_grievance_shop	1	entity_type	varchar	varchar(128)	NO	''	PRI	utf8mb3
field_revision_field_grievance_shop	2	bundle	varchar	varchar(128)	NO	''	MUL	utf8mb3
field_revision_field_grievance_shop	3	deleted	tinyint	tinyint(4)	NO	0	PRI	
field_revision_field_grievance_shop	4	entity_id	int	int(10) unsigned	NO	~NULL~	PRI	
field_revision_field_grievance_shop	5	revision_id	int	int(10) unsigned	NO	~NULL~	PRI	
field_revision_field_grievance_shop	6	language	varchar	varchar(32)	NO	''	PRI	utf8mb3
field_revision_field_grievance_shop	7	delta	int	int(10) unsigned	NO	~NULL~	PRI	
field_revision_field_grievance_shop	8	field_grievance_shop_target_id	int	int(10) unsigned	NO	~NULL~	MUL	
field_revision_field_grievance_shops	1	entity_type	varchar	varchar(128)	NO	''	PRI	utf8mb3
field_revision_field_grievance_shops	2	bundle	varchar	varchar(128)	NO	''	MUL	utf8mb3
field_revision_field_grievance_shops	3	deleted	tinyint	tinyint(4)	NO	0	PRI	
field_revision_field_grievance_shops	4	entity_id	int	int(10) unsigned	NO	~NULL~	PRI	
field_revision_field_grievance_shops	5	revision_id	int	int(10) unsigned	NO	~NULL~	PRI	
field_revision_field_grievance_shops	6	language	varchar	varchar(32)	NO	''	PRI	utf8mb3
field_revision_field_grievance_shops	7	delta	int	int(10) unsigned	NO	~NULL~	PRI	
field_revision_field_grievance_shops	8	field_grievance_shops_target_id	int	int(10) unsigned	NO	~NULL~	MUL	
field_revision_field_grievance_shortname	1	entity_type	varchar	varchar(128)	NO	''	PRI	utf8mb3
field_revision_field_grievance_shortname	2	bundle	varchar	varchar(128)	NO	''	MUL	utf8mb3
field_revision_field_grievance_shortname	3	deleted	tinyint	tinyint(4)	NO	0	PRI	
field_revision_field_grievance_shortname	4	entity_id	int	int(10) unsigned	NO	~NULL~	PRI	
field_revision_field_grievance_shortname	5	revision_id	int	int(10) unsigned	NO	~NULL~	PRI	
field_revision_field_grievance_shortname	6	language	varchar	varchar(32)	NO	''	PRI	utf8mb3
field_revision_field_grievance_shortname	7	delta	int	int(10) unsigned	NO	~NULL~	PRI	
field_revision_field_grievance_shortname	8	field_grievance_shortname_value	varchar	varchar(255)	YES	NULL		utf8mb3
field_revision_field_grievance_shortname	9	field_grievance_shortname_format	varchar	varchar(255)	YES	NULL	MUL	utf8mb3
field_revision_field_grievance_state	1	entity_type	varchar	varchar(128)	NO	''	PRI	utf8mb3
field_revision_field_grievance_state	2	bundle	varchar	varchar(128)	NO	''	MUL	utf8mb3
field_revision_field_grievance_state	3	deleted	tinyint	tinyint(4)	NO	0	PRI	
field_revision_field_grievance_state	4	entity_id	int	int(10) unsigned	NO	~NULL~	PRI	
field_revision_field_grievance_state	5	revision_id	int	int(10) unsigned	NO	~NULL~	PRI	
field_revision_field_grievance_state	6	language	varchar	varchar(32)	NO	''	PRI	utf8mb3
field_revision_field_grievance_state	7	delta	int	int(10) unsigned	NO	~NULL~	PRI	
field_revision_field_grievance_state	8	field_grievance_state_value	varchar	varchar(2)	YES	NULL		utf8mb3
field_revision_field_grievance_state	9	field_grievance_state_format	varchar	varchar(255)	YES	NULL	MUL	utf8mb3
field_revision_field_grievance_status	1	entity_type	varchar	varchar(128)	NO	''	PRI	utf8mb3
field_revision_field_grievance_status	2	bundle	varchar	varchar(128)	NO	''	MUL	utf8mb3
field_revision_field_grievance_status	3	deleted	tinyint	tinyint(4)	NO	0	PRI	
field_revision_field_grievance_status	4	entity_id	int	int(10) unsigned	NO	~NULL~	PRI	
field_revision_field_grievance_status	5	revision_id	int	int(10) unsigned	NO	~NULL~	PRI	
field_revision_field_grievance_status	6	language	varchar	varchar(32)	NO	''	PRI	utf8mb3
field_revision_field_grievance_status	7	delta	int	int(10) unsigned	NO	~NULL~	PRI	
field_revision_field_grievance_status	8	field_grievance_status_tid	int	int(10) unsigned	YES	NULL	MUL	
field_revision_field_grievance_statuses	1	entity_type	varchar	varchar(128)	NO	''	PRI	utf8mb3
field_revision_field_grievance_statuses	2	bundle	varchar	varchar(128)	NO	''	MUL	utf8mb3
field_revision_field_grievance_statuses	3	deleted	tinyint	tinyint(4)	NO	0	PRI	
field_revision_field_grievance_statuses	4	entity_id	int	int(10) unsigned	NO	~NULL~	PRI	
field_revision_field_grievance_statuses	5	revision_id	int	int(10) unsigned	NO	~NULL~	PRI	
field_revision_field_grievance_statuses	6	language	varchar	varchar(32)	NO	''	PRI	utf8mb3
field_revision_field_grievance_statuses	7	delta	int	int(10) unsigned	NO	~NULL~	PRI	
field_revision_field_grievance_statuses	8	field_grievance_statuses_tid	int	int(10) unsigned	YES	NULL	MUL	
field_revision_field_grievance_status_date	1	entity_type	varchar	varchar(128)	NO	''	PRI	utf8mb3
field_revision_field_grievance_status_date	2	bundle	varchar	varchar(128)	NO	''	MUL	utf8mb3
field_revision_field_grievance_status_date	3	deleted	tinyint	tinyint(4)	NO	0	PRI	
field_revision_field_grievance_status_date	4	entity_id	int	int(10) unsigned	NO	~NULL~	PRI	
field_revision_field_grievance_status_date	5	revision_id	int	int(10) unsigned	NO	~NULL~	PRI	
field_revision_field_grievance_status_date	6	language	varchar	varchar(32)	NO	''	PRI	utf8mb3
field_revision_field_grievance_status_date	7	delta	int	int(10) unsigned	NO	~NULL~	PRI	
field_revision_field_grievance_status_date	8	field_grievance_status_date_value	datetime	datetime	YES	NULL	MUL	
field_revision_field_grievance_st_email	1	entity_type	varchar	varchar(128)	NO	''	PRI	utf8mb3
field_revision_field_grievance_st_email	2	bundle	varchar	varchar(128)	NO	''	MUL	utf8mb3
field_revision_field_grievance_st_email	3	deleted	tinyint	tinyint(4)	NO	0	PRI	
field_revision_field_grievance_st_email	4	entity_id	int	int(10) unsigned	NO	~NULL~	PRI	
field_revision_field_grievance_st_email	5	revision_id	int	int(10) unsigned	NO	~NULL~	PRI	
field_revision_field_grievance_st_email	6	language	varchar	varchar(32)	NO	''	PRI	utf8mb3
field_revision_field_grievance_st_email	7	delta	int	int(10) unsigned	NO	~NULL~	PRI	
field_revision_field_grievance_st_email	8	field_grievance_st_email_value	varchar	varchar(255)	YES	NULL		utf8mb3
field_revision_field_grievance_st_email	9	field_grievance_st_email_format	varchar	varchar(255)	YES	NULL	MUL	utf8mb3
field_revision_field_grievance_st_name	1	entity_type	varchar	varchar(128)	NO	''	PRI	utf8mb3
field_revision_field_grievance_st_name	2	bundle	varchar	varchar(128)	NO	''	MUL	utf8mb3
field_revision_field_grievance_st_name	3	deleted	tinyint	tinyint(4)	NO	0	PRI	
field_revision_field_grievance_st_name	4	entity_id	int	int(10) unsigned	NO	~NULL~	PRI	
field_revision_field_grievance_st_name	5	revision_id	int	int(10) unsigned	NO	~NULL~	PRI	
field_revision_field_grievance_st_name	6	language	varchar	varchar(32)	NO	''	PRI	utf8mb3
field_revision_field_grievance_st_name	7	delta	int	int(10) unsigned	NO	~NULL~	PRI	
field_revision_field_grievance_st_name	8	field_grievance_st_name_value	varchar	varchar(255)	YES	NULL		utf8mb3
field_revision_field_grievance_st_name	9	field_grievance_st_name_format	varchar	varchar(255)	YES	NULL	MUL	utf8mb3
field_revision_field_grievance_st_phone	1	entity_type	varchar	varchar(128)	NO	''	PRI	utf8mb3
field_revision_field_grievance_st_phone	2	bundle	varchar	varchar(128)	NO	''	MUL	utf8mb3
field_revision_field_grievance_st_phone	3	deleted	tinyint	tinyint(4)	NO	0	PRI	
field_revision_field_grievance_st_phone	4	entity_id	int	int(10) unsigned	NO	~NULL~	PRI	
field_revision_field_grievance_st_phone	5	revision_id	int	int(10) unsigned	NO	~NULL~	PRI	
field_revision_field_grievance_st_phone	6	language	varchar	varchar(32)	NO	''	PRI	utf8mb3
field_revision_field_grievance_st_phone	7	delta	int	int(10) unsigned	NO	~NULL~	PRI	
field_revision_field_grievance_st_phone	8	field_grievance_st_phone_value	varchar	varchar(255)	YES	NULL		utf8mb3
field_revision_field_grievance_st_phone	9	field_grievance_st_phone_format	varchar	varchar(255)	YES	NULL	MUL	utf8mb3
field_revision_field_grievance_st_selector	1	entity_type	varchar	varchar(128)	NO	''	PRI	utf8mb3
field_revision_field_grievance_st_selector	2	bundle	varchar	varchar(128)	NO	''	MUL	utf8mb3
field_revision_field_grievance_st_selector	3	deleted	tinyint	tinyint(4)	NO	0	PRI	
field_revision_field_grievance_st_selector	4	entity_id	int	int(10) unsigned	NO	~NULL~	PRI	
field_revision_field_grievance_st_selector	5	revision_id	int	int(10) unsigned	NO	~NULL~	PRI	
field_revision_field_grievance_st_selector	6	language	varchar	varchar(32)	NO	''	PRI	utf8mb3
field_revision_field_grievance_st_selector	7	delta	int	int(10) unsigned	NO	~NULL~	PRI	
field_revision_field_grievance_supervisor_name	1	entity_type	varchar	varchar(128)	NO	''	PRI	utf8mb3
field_revision_field_grievance_supervisor_name	2	bundle	varchar	varchar(128)	NO	''	MUL	utf8mb3
field_revision_field_grievance_supervisor_name	3	deleted	tinyint	tinyint(4)	NO	0	PRI	
field_revision_field_grievance_supervisor_name	4	entity_id	int	int(10) unsigned	NO	~NULL~	PRI	
field_revision_field_grievance_supervisor_name	5	revision_id	int	int(10) unsigned	NO	~NULL~	PRI	
field_revision_field_grievance_supervisor_name	6	language	varchar	varchar(32)	NO	''	PRI	utf8mb3
field_revision_field_grievance_supervisor_name	7	delta	int	int(10) unsigned	NO	~NULL~	PRI	
field_revision_field_grievance_supervisor_name	8	field_grievance_supervisor_name_value	varchar	varchar(255)	YES	NULL		utf8mb3
field_revision_field_grievance_supervisor_name	9	field_grievance_supervisor_name_format	varchar	varchar(255)	YES	NULL	MUL	utf8mb3
field_revision_field_grievance_supervisor_title	1	entity_type	varchar	varchar(128)	NO	''	PRI	utf8mb3
field_revision_field_grievance_supervisor_title	2	bundle	varchar	varchar(128)	NO	''	MUL	utf8mb3
field_revision_field_grievance_supervisor_title	3	deleted	tinyint	tinyint(4)	NO	0	PRI	
field_revision_field_grievance_supervisor_title	4	entity_id	int	int(10) unsigned	NO	~NULL~	PRI	
field_revision_field_grievance_supervisor_title	5	revision_id	int	int(10) unsigned	NO	~NULL~	PRI	
field_revision_field_grievance_supervisor_title	6	language	varchar	varchar(32)	NO	''	PRI	utf8mb3
field_revision_field_grievance_supervisor_title	7	delta	int	int(10) unsigned	NO	~NULL~	PRI	
field_revision_field_grievance_supervisor_title	8	field_grievance_supervisor_title_value	varchar	varchar(255)	YES	NULL		utf8mb3
field_revision_field_grievance_supervisor_title	9	field_grievance_supervisor_title_format	varchar	varchar(255)	YES	NULL	MUL	utf8mb3
field_revision_field_grievance_supervisor_unit	1	entity_type	varchar	varchar(128)	NO	''	PRI	utf8mb3
field_revision_field_grievance_supervisor_unit	2	bundle	varchar	varchar(128)	NO	''	MUL	utf8mb3
field_revision_field_grievance_supervisor_unit	3	deleted	tinyint	tinyint(4)	NO	0	PRI	
field_revision_field_grievance_supervisor_unit	4	entity_id	int	int(10) unsigned	NO	~NULL~	PRI	
field_revision_field_grievance_supervisor_unit	5	revision_id	int	int(10) unsigned	NO	~NULL~	PRI	
field_revision_field_grievance_supervisor_unit	6	language	varchar	varchar(32)	NO	''	PRI	utf8mb3
field_revision_field_grievance_supervisor_unit	7	delta	int	int(10) unsigned	NO	~NULL~	PRI	
field_revision_field_grievance_supervisor_unit	8	field_grievance_supervisor_unit_value	varchar	varchar(255)	YES	NULL		utf8mb3
field_revision_field_grievance_supervisor_unit	9	field_grievance_supervisor_unit_format	varchar	varchar(255)	YES	NULL	MUL	utf8mb3
field_revision_field_grievance_tags	1	entity_type	varchar	varchar(128)	NO	''	PRI	utf8mb3
field_revision_field_grievance_tags	2	bundle	varchar	varchar(128)	NO	''	MUL	utf8mb3
field_revision_field_grievance_tags	3	deleted	tinyint	tinyint(4)	NO	0	PRI	
